depth,dim,heads,dropout,ffn_d_hidden,residual_dropout,n_blocks,d_token,accuracy,f1_score,precision,recall,auc_roc
5.0,32.0,4.0,0.3,6.0,0.0,2.0,8.0,0.9090909090909091,0.9333333333333333,1.0,0.875,0.875
5.0,64.0,2.0,0.2,6.0,0.1,2.0,8.0,0.9090909090909091,0.9333333333333333,1.0,0.875,0.875
3.0,32.0,4.0,0.3,6.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.8333333333333334
5.0,32.0,4.0,0.1,6.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.875
3.0,32.0,4.0,0.1,8.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.7916666666666667
5.0,64.0,2.0,0.2,6.0,0.0,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.7083333333333334
3.0,64.0,2.0,0.1,4.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.7916666666666667
5.0,32.0,4.0,0.3,4.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.6666666666666667
5.0,64.0,4.0,0.3,6.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.6666666666666667
5.0,32.0,4.0,0.3,8.0,0.0,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.8333333333333334
3.0,64.0,2.0,0.3,6.0,0.0,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.75
3.0,64.0,4.0,0.3,8.0,0.0,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.625
3.0,32.0,2.0,0.1,6.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.75
5.0,64.0,2.0,0.3,8.0,0.0,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.75
5.0,64.0,4.0,0.2,6.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.7083333333333334
3.0,32.0,4.0,0.1,6.0,0.0,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.7083333333333334
3.0,32.0,2.0,0.1,8.0,0.0,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.8333333333333334
5.0,32.0,2.0,0.1,8.0,0.0,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.7083333333333334
3.0,64.0,4.0,0.2,6.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.75
3.0,32.0,4.0,0.1,8.0,0.0,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.7083333333333334
3.0,32.0,4.0,0.2,6.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.6666666666666667
5.0,32.0,4.0,0.1,8.0,0.0,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.6666666666666667
3.0,32.0,4.0,0.1,6.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.75
5.0,64.0,2.0,0.2,8.0,0.0,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.7083333333333334
3.0,32.0,2.0,0.2,6.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.7083333333333334
3.0,64.0,4.0,0.2,8.0,0.0,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.8333333333333334
5.0,64.0,4.0,0.1,8.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.9166666666666666
3.0,32.0,2.0,0.2,6.0,0.0,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.8333333333333334
5.0,32.0,4.0,0.2,4.0,0.0,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.6666666666666667
3.0,32.0,2.0,0.3,4.0,0.0,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.875
3.0,32.0,4.0,0.2,4.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.8333333333333334
5.0,64.0,2.0,0.1,4.0,0.0,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.6666666666666667
3.0,32.0,4.0,0.1,4.0,0.0,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.8333333333333334
3.0,64.0,4.0,0.3,8.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.8333333333333334
3.0,32.0,4.0,0.3,8.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.8333333333333334
5.0,64.0,2.0,0.2,4.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.625
3.0,32.0,2.0,0.2,4.0,0.0,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.625
5.0,32.0,2.0,0.2,4.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.7083333333333334
3.0,32.0,2.0,0.3,8.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.8333333333333334
3.0,32.0,4.0,0.2,4.0,0.0,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.75
5.0,64.0,4.0,0.2,8.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.75
5.0,32.0,2.0,0.1,6.0,0.0,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.875
3.0,32.0,2.0,0.2,4.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.7083333333333334
5.0,64.0,4.0,0.1,6.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.8333333333333334
5.0,32.0,2.0,0.3,4.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.875
5.0,32.0,4.0,0.1,4.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.6666666666666667
5.0,64.0,2.0,0.3,4.0,0.0,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.625
5.0,64.0,2.0,0.3,4.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.625
3.0,32.0,2.0,0.1,6.0,0.0,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.7083333333333334
3.0,64.0,4.0,0.3,4.0,0.0,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.875
5.0,32.0,4.0,0.3,4.0,0.0,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.8333333333333334
3.0,64.0,2.0,0.3,4.0,0.1,2.0,8.0,0.8181818181818182,0.875,0.875,0.875,0.8333333333333334
5.0,32.0,2.0,0.2,6.0,0.0,2.0,8.0,0.8181818181818182,0.8571428571428571,1.0,0.75,0.875
5.0,32.0,4.0,0.2,8.0,0.0,2.0,8.0,0.8181818181818182,0.8571428571428571,1.0,0.75,0.9166666666666666
3.0,64.0,2.0,0.2,8.0,0.0,2.0,8.0,0.8181818181818182,0.8571428571428571,1.0,0.75,0.875
5.0,64.0,2.0,0.3,6.0,0.1,2.0,8.0,0.8181818181818182,0.8571428571428571,1.0,0.75,0.8333333333333334
5.0,64.0,2.0,0.2,8.0,0.1,2.0,8.0,0.8181818181818182,0.8571428571428571,1.0,0.75,0.875
5.0,32.0,2.0,0.2,8.0,0.0,2.0,8.0,0.7272727272727273,0.8421052631578947,0.7272727272727273,1.0,0.4166666666666667
3.0,32.0,2.0,0.2,8.0,0.1,2.0,8.0,0.7272727272727273,0.8421052631578947,0.7272727272727273,1.0,0.375
3.0,32.0,2.0,0.3,4.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.4166666666666667
5.0,64.0,4.0,0.3,4.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.375
5.0,32.0,2.0,0.1,6.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.6666666666666667
3.0,64.0,4.0,0.3,4.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.6666666666666667
3.0,32.0,4.0,0.3,4.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.375
3.0,32.0,2.0,0.1,4.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.375
5.0,32.0,2.0,0.2,6.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.4166666666666667
3.0,64.0,2.0,0.2,8.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.6666666666666667
5.0,32.0,4.0,0.3,8.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.625
5.0,64.0,2.0,0.3,8.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.7083333333333333
5.0,32.0,2.0,0.3,8.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.45833333333333337
3.0,64.0,2.0,0.3,8.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.625
5.0,32.0,4.0,0.2,8.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.45833333333333337
3.0,64.0,4.0,0.2,8.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.75
3.0,32.0,4.0,0.2,8.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.625
5.0,32.0,2.0,0.2,8.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.6666666666666667
5.0,32.0,4.0,0.1,8.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.375
5.0,32.0,4.0,0.2,6.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.4166666666666667
3.0,64.0,4.0,0.1,8.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.8333333333333334
5.0,64.0,2.0,0.1,8.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.375
5.0,32.0,2.0,0.1,8.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.4166666666666667
3.0,32.0,2.0,0.1,8.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.375
5.0,32.0,4.0,0.3,6.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.6250000000000001
3.0,64.0,4.0,0.3,6.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.4166666666666667
5.0,32.0,4.0,0.2,4.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.45833333333333337
5.0,32.0,2.0,0.3,6.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.45833333333333337
5.0,64.0,4.0,0.2,4.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.4166666666666667
5.0,64.0,4.0,0.3,8.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.7916666666666667
3.0,64.0,2.0,0.3,4.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.875
5.0,64.0,2.0,0.1,6.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.75
3.0,64.0,4.0,0.2,6.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.625
3.0,64.0,2.0,0.2,4.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.6666666666666667
5.0,64.0,4.0,0.2,6.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.4166666666666667
3.0,32.0,2.0,0.3,6.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.7083333333333334
5.0,64.0,4.0,0.1,4.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.45833333333333337
5.0,64.0,2.0,0.3,6.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.75
3.0,64.0,2.0,0.2,4.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.875
3.0,64.0,4.0,0.2,4.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.4166666666666667
5.0,64.0,4.0,0.3,6.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.375
5.0,64.0,4.0,0.2,4.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.375
5.0,64.0,2.0,0.1,8.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.6666666666666667
3.0,64.0,4.0,0.1,8.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.375
5.0,64.0,2.0,0.2,4.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.7083333333333333
5.0,32.0,4.0,0.1,4.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.7083333333333334
3.0,32.0,2.0,0.2,8.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.375
5.0,64.0,4.0,0.2,8.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.6666666666666667
3.0,32.0,2.0,0.3,8.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.375
5.0,32.0,2.0,0.3,4.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.4166666666666667
3.0,32.0,4.0,0.3,4.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.375
3.0,32.0,4.0,0.1,4.0,0.1,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.375
5.0,32.0,2.0,0.1,4.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.5833333333333334
5.0,64.0,4.0,0.3,4.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.6250000000000001
3.0,64.0,2.0,0.1,4.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.6666666666666667
5.0,64.0,4.0,0.3,8.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.7916666666666667
3.0,64.0,2.0,0.2,6.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.8333333333333334
5.0,32.0,2.0,0.3,8.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.6666666666666667
3.0,64.0,2.0,0.1,6.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.375
3.0,64.0,2.0,0.3,8.0,0.0,2.0,8.0,0.7272727272727273,0.8235294117647058,0.7777777777777778,0.875,0.625
3.0,64.0,2.0,0.1,6.0,0.1,2.0,8.0,0.7272727272727273,0.8,0.8571428571428571,0.75,0.8333333333333334
3.0,64.0,2.0,0.1,8.0,0.1,2.0,8.0,0.7272727272727273,0.8,0.8571428571428571,0.75,0.6666666666666667
5.0,32.0,2.0,0.2,4.0,0.0,2.0,8.0,0.7272727272727273,0.8,0.8571428571428571,0.75,0.625
3.0,64.0,4.0,0.1,6.0,0.1,2.0,8.0,0.6363636363636364,0.7777777777777778,0.7,0.875,0.5833333333333334
3.0,32.0,4.0,0.3,8.0,0.0,2.0,8.0,0.7272727272727273,0.7692307692307693,1.0,0.625,0.9166666666666666
5.0,64.0,4.0,0.1,8.0,0.0,2.0,8.0,0.7272727272727273,0.7692307692307693,1.0,0.625,0.8333333333333334
3.0,64.0,4.0,0.3,6.0,0.0,2.0,8.0,0.7272727272727273,0.7692307692307693,1.0,0.625,0.875
3.0,32.0,2.0,0.3,6.0,0.1,2.0,8.0,0.6363636363636364,0.75,0.75,0.75,0.45833333333333337
3.0,64.0,2.0,0.1,8.0,0.0,2.0,8.0,0.6363636363636364,0.7142857142857143,0.8333333333333334,0.625,0.5833333333333334
3.0,64.0,2.0,0.3,6.0,0.1,2.0,8.0,0.5454545454545454,0.6666666666666666,0.7142857142857143,0.625,0.4166666666666667
3.0,64.0,4.0,0.1,4.0,0.0,2.0,8.0,0.6363636363636364,0.6666666666666666,1.0,0.5,0.8333333333333334
5.0,32.0,2.0,0.1,4.0,0.1,2.0,8.0,0.5454545454545454,0.6666666666666666,0.7142857142857143,0.625,0.4166666666666667
3.0,64.0,4.0,0.1,4.0,0.1,2.0,8.0,0.5454545454545454,0.6666666666666666,0.7142857142857143,0.625,0.375
5.0,64.0,4.0,0.1,6.0,0.0,2.0,8.0,0.5454545454545454,0.6153846153846154,0.8,0.5,0.6666666666666667
3.0,32.0,4.0,0.2,8.0,0.0,2.0,8.0,0.5454545454545454,0.6153846153846154,0.8,0.5,0.7083333333333334
3.0,64.0,4.0,0.2,4.0,0.1,2.0,8.0,0.5454545454545454,0.6153846153846154,0.8,0.5,0.625
5.0,64.0,4.0,0.1,4.0,0.1,2.0,8.0,0.45454545454545453,0.5714285714285714,0.6666666666666666,0.5,0.4166666666666667
3.0,32.0,2.0,0.1,4.0,0.0,2.0,8.0,0.5454545454545454,0.5454545454545454,1.0,0.375,0.7083333333333334
5.0,32.0,4.0,0.2,6.0,0.0,2.0,8.0,0.5454545454545454,0.5454545454545454,1.0,0.375,0.7083333333333334
3.0,64.0,2.0,0.2,6.0,0.1,2.0,8.0,0.45454545454545453,0.5,0.75,0.375,0.45833333333333337
3.0,32.0,4.0,0.3,6.0,0.0,2.0,8.0,0.45454545454545453,0.5,0.75,0.375,0.7083333333333334
5.0,32.0,4.0,0.1,6.0,0.0,2.0,8.0,0.36363636363636365,0.46153846153846156,0.6,0.375,0.375
3.0,32.0,4.0,0.2,6.0,0.0,2.0,8.0,0.36363636363636365,0.46153846153846156,0.6,0.375,0.375
5.0,64.0,2.0,0.1,6.0,0.1,2.0,8.0,0.2727272727272727,0.3333333333333333,0.5,0.25,0.375
3.0,64.0,4.0,0.1,6.0,0.0,2.0,8.0,0.36363636363636365,0.2222222222222222,1.0,0.125,0.9166666666666666
5.0,32.0,2.0,0.3,6.0,0.0,2.0,8.0,0.36363636363636365,0.2222222222222222,1.0,0.125,0.6666666666666667
5.0,64.0,2.0,0.1,4.0,0.1,2.0,8.0,0.18181818181818182,0.18181818181818182,0.3333333333333333,0.125,0.375
